bank_id,bank_name,region,bank_size,lending_style,quarter_num,year,quarter,date,total_assets,total_equity,liquid_assets,total_loans,non_performing_loans,loan_loss_provisions,current_deposits,liquidity_ratio,capital_adequacy_ratio,cash_reserve_ratio,leverage_ratio,loan_to_deposit_ratio,npl_ratio,net_income,return_on_assets,return_on_equity,net_interest_margin,operating_expenses,cost_to_income_ratio,staff_count,branches,concentration_risk,deposit_volatility,financial_health_status,consecutive_losses,risk_reasons
BANK_008,"Henderson, Ramirez and Lewis Rural Bank",Eastern,Medium,Conservative,4,2021,Q4,2021-Q4,161.87,32.19,68.35,49.69,0.14,0.14,113.45,42.23,19.89,9.77,14.49,43.8,0.28,4.73,2.92,14.69,9.23,7.12,74.68,54.0,14.0,39.71,23.96,0,0,
BANK_008,"Henderson, Ramirez and Lewis Rural Bank",Eastern,Medium,Conservative,5,2022,Q1,2022-Q1,178.11,35.67,75.84,67.37,0.19,0.2,147.9,42.58,20.02,12.12,5.09,45.55,0.28,6.06,3.4,16.99,3.45,11.67,73.35,92.0,33.0,33.06,13.78,0,0,
BANK_008,"Henderson, Ramirez and Lewis Rural Bank",Eastern,Medium,Conservative,6,2022,Q2,2022-Q2,181.09,36.0,78.17,107.86,0.29,0.15,149.64,43.17,19.88,11.65,5.33,72.08,0.27,5.5,3.04,15.29,9.6,7.13,76.79,223.0,19.0,51.96,21.64,0,0,
BANK_008,"Henderson, Ramirez and Lewis Rural Bank",Eastern,Medium,Conservative,7,2022,Q3,2022-Q3,187.64,38.13,76.66,74.01,0.2,0.12,139.88,40.85,20.32,23.59,11.95,52.91,0.27,8.65,4.61,22.7,6.01,7.12,87.33,214.0,28.0,27.22,17.07,0,0,
BANK_008,"Henderson, Ramirez and Lewis Rural Bank",Eastern,Medium,Conservative,8,2022,Q4,2022-Q4,187.1,38.37,74.11,131.52,0.35,0.41,147.34,39.61,20.51,9.41,13.9,89.26,0.27,10.79,5.77,28.13,10.27,6.83,66.72,223.0,23.0,55.82,33.29,0,0,
BANK_008,"Henderson, Ramirez and Lewis Rural Bank",Eastern,Medium,Conservative,9,2023,Q1,2023-Q1,172.81,35.02,67.26,95.62,0.26,0.3,123.97,38.92,20.27,22.35,19.04,77.13,0.27,7.57,4.38,21.63,3.39,7.38,86.91,86.0,14.0,20.83,25.28,0,0,
BANK_008,"Henderson, Ramirez and Lewis Rural Bank",Eastern,Medium,Conservative,10,2023,Q2,2023-Q2,199.61,40.29,77.5,70.78,0.19,0.16,154.65,38.83,20.19,9.89,19.99,45.76,0.27,8.23,4.12,20.43,9.71,6.02,85.83,87.0,22.0,33.71,26.59,0,0,
BANK_008,"Henderson, Ramirez and Lewis Rural Bank",Eastern,Medium,Conservative,11,2023,Q3,2023-Q3,209.29,42.12,80.42,129.69,0.36,0.21,171.5,38.43,20.12,20.53,15.96,75.62,0.28,12.36,5.91,29.36,2.52,13.42,60.43,165.0,7.0,16.94,25.01,0,0,
BANK_008,"Henderson, Ramirez and Lewis Rural Bank",Eastern,Medium,Conservative,12,2023,Q4,2023-Q4,214.71,43.46,81.57,78.46,0.22,0.24,172.46,37.99,20.24,20.06,13.16,45.49,0.29,12.42,5.78,28.57,2.31,14.35,51.47,231.0,13.0,47.62,31.33,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,1,2021,Q1,2021-Q1,56.25,9.42,23.3,27.07,0.48,0.28,41.63,41.43,16.75,17.78,16.43,65.02,1.76,0.81,1.44,8.57,5.83,2.72,41.81,137.0,15.0,30.38,27.17,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,2,2021,Q2,2021-Q2,59.23,9.8,24.65,33.74,0.61,0.59,47.35,41.61,16.54,17.3,13.56,71.25,1.8,3.04,5.14,31.05,8.06,2.64,43.46,80.0,34.0,46.96,,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,3,2021,Q3,2021-Q3,56.96,9.65,23.82,34.51,0.66,0.63,44.85,41.81,16.94,17.54,5.9,76.94,1.91,2.81,4.93,29.1,4.05,3.78,70.28,229.0,32.0,29.18,13.29,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,4,2021,Q4,2021-Q4,58.43,9.94,23.8,22.81,0.45,0.39,46.53,40.74,17.0,9.03,18.6,49.01,1.96,2.59,4.43,26.06,8.9,4.47,62.33,96.0,6.0,33.7,14.06,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,5,2022,Q1,2022-Q1,58.16,10.01,23.9,42.86,0.82,0.67,46.13,41.1,17.21,17.53,19.24,92.93,1.91,3.08,5.29,30.73,6.81,4.36,73.83,77.0,37.0,38.73,16.76,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,6,2022,Q2,2022-Q2,62.1,10.72,26.66,31.85,0.59,0.38,47.26,42.93,17.26,15.8,14.55,67.4,1.84,3.36,5.42,31.37,3.76,2.53,30.85,52.0,31.0,47.95,15.65,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,7,2022,Q3,2022-Q3,59.99,10.52,26.07,42.43,0.8,0.57,45.53,43.46,17.53,11.94,19.29,93.19,1.88,1.98,3.31,18.86,9.81,4.68,79.63,221.0,24.0,52.59,28.53,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,8,2022,Q4,2022-Q4,58.52,10.04,23.74,20.44,0.4,0.43,48.06,40.57,17.16,12.31,17.07,42.53,1.98,1.4,2.4,13.97,6.03,4.37,30.03,230.0,9.0,59.55,33.65,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,9,2023,Q1,2023-Q1,68.36,11.56,27.16,36.56,0.71,0.67,48.78,39.73,16.91,24.87,12.22,74.95,1.95,2.03,2.98,17.6,7.74,3.47,85.07,230.0,33.0,58.85,5.83,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,10,2023,Q2,2023-Q2,79.74,13.57,33.51,53.33,0.96,0.77,57.59,42.03,17.02,20.23,8.43,92.6,1.8,2.84,3.56,20.94,6.28,3.69,84.58,,18.0,55.67,30.38,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,11,2023,Q3,2023-Q3,85.56,14.48,34.91,59.45,1.07,0.76,66.88,40.8,16.93,18.09,17.35,88.89,1.8,1.02,1.19,7.04,8.36,4.13,49.19,225.0,19.0,19.28,29.8,0,0,
BANK_009,Garcia-James Rural Bank,Western,Medium,Conservative,12,2023,Q4,2023-Q4,81.3,13.93,33.47,42.77,0.79,0.69,62.56,41.16,17.14,17.04,17.37,68.36,1.84,3.27,4.02,23.44,2.61,3.91,77.0,90.0,11.0,15.45,18.12,0,0,
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,1,2021,Q1,2021-Q1,729.64,66.7,220.22,337.1,36.03,28.5,590.83,30.18,9.14,18.36,7.87,57.05,10.69,39.46,5.41,59.16,10.18,31.11,47.64,150.0,31.0,59.98,17.17,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,2,2021,Q2,2021-Q2,786.09,71.31,235.22,287.03,31.42,16.16,595.15,29.92,9.07,12.57,13.14,48.23,10.95,27.43,3.49,38.46,4.69,48.28,61.32,244.0,71.0,43.45,8.9,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,3,2021,Q3,2021-Q3,894.52,81.39,269.81,374.27,39.28,24.59,756.64,30.16,9.1,9.67,15.63,49.46,10.49,43.61,4.87,53.58,3.22,32.43,85.28,237.0,12.0,17.34,9.27,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,4,2021,Q4,2021-Q4,969.56,87.25,311.67,367.61,37.59,33.25,789.91,32.15,9.0,13.3,7.36,46.54,10.23,31.97,3.3,36.65,7.07,47.86,88.93,106.0,60.0,20.6,28.93,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,5,2022,Q1,2022-Q1,1036.14,93.59,351.02,568.2,58.92,51.76,803.18,33.88,9.03,15.3,6.46,70.74,10.37,25.93,2.5,27.71,6.82,37.22,92.5,385.0,71.0,25.2,31.38,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,6,2022,Q2,2022-Q2,1122.45,102.38,384.23,530.0,53.43,38.42,923.17,34.23,9.12,23.9,14.38,57.41,10.08,57.63,5.13,56.29,11.82,68.92,,165.0,22.0,15.89,16.72,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,7,2022,Q3,2022-Q3,1131.74,101.89,395.1,599.39,58.79,44.04,941.26,34.91,9.0,9.43,19.02,63.68,9.81,29.48,2.61,28.93,8.78,38.03,43.35,252.0,73.0,50.32,27.0,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,8,2022,Q4,2022-Q4,1100.27,98.67,375.14,682.12,69.86,79.66,933.64,34.1,8.97,8.2,16.78,73.06,10.24,36.54,3.32,37.04,11.77,38.68,65.61,491.0,46.0,,22.47,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,9,2023,Q1,2023-Q1,1146.72,101.38,409.08,653.55,67.67,59.87,891.59,35.67,8.84,19.73,6.11,73.3,10.35,18.73,1.63,18.47,7.95,44.27,90.16,127.0,37.0,46.31,,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,10,2023,Q2,2023-Q2,1176.0,103.05,446.34,699.75,70.4,68.32,889.04,37.95,8.76,17.92,14.62,78.71,10.06,42.09,3.58,40.84,4.5,35.4,41.32,146.0,39.0,42.55,11.39,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,11,2023,Q3,2023-Q3,1232.31,109.35,465.1,418.62,42.89,37.72,978.61,37.74,8.87,23.97,10.6,42.78,10.25,25.33,2.06,23.16,9.26,75.0,78.06,185.0,53.0,37.41,27.28,1,0,Low Capital; 
BANK_010,Abbott-Munoz Rural Bank,Volta,Large,Moderate,12,2023,Q4,2023-Q4,1322.15,116.9,521.61,925.25,94.63,76.36,1096.32,39.45,8.84,24.94,6.26,84.4,10.23,27.26,2.06,23.32,7.47,84.0,75.56,181.0,52.0,51.83,6.5,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,1,2021,Q1,2021-Q1,46.02,3.98,10.81,13.38,1.86,1.4,32.75,23.5,8.65,11.66,10.34,40.87,13.93,1.82,3.95,45.71,7.95,2.24,51.65,90.0,6.0,37.21,13.5,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,2,2021,Q2,2021-Q2,45.19,3.96,10.33,20.67,2.97,2.37,38.32,22.87,8.76,11.51,12.7,53.93,14.37,2.24,4.96,56.54,5.34,3.31,89.49,88.0,2.0,50.43,17.34,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,3,2021,Q3,2021-Q3,45.83,4.05,10.26,24.12,3.55,2.82,35.76,22.39,8.84,16.5,17.5,67.47,14.71,2.24,4.9,55.4,7.99,1.84,68.37,52.0,8.0,16.27,11.3,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,4,2021,Q4,2021-Q4,49.63,4.34,10.82,26.01,3.82,4.01,41.62,21.81,8.75,24.02,5.17,62.48,14.69,2.3,4.63,52.94,9.21,3.54,,84.0,2.0,56.61,18.3,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,5,2022,Q1,2022-Q1,46.41,4.08,10.28,17.05,2.5,2.66,38.56,22.16,8.78,21.37,16.14,44.21,14.65,1.9,4.1,46.64,5.74,2.02,45.07,45.0,13.0,18.49,29.87,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,6,2022,Q2,2022-Q2,52.31,4.49,11.55,34.86,4.66,2.37,39.33,22.07,8.59,13.03,16.92,88.64,13.36,1.59,3.05,35.45,6.11,3.46,55.01,59.0,7.0,48.33,30.89,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,7,2022,Q3,2022-Q3,56.07,4.82,12.08,29.41,4.11,4.6,42.15,21.55,8.6,10.07,9.45,69.78,13.99,2.32,4.15,48.18,7.82,2.01,43.77,44.0,4.0,25.97,13.03,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,8,2022,Q4,2022-Q4,57.35,4.89,12.28,41.19,6.02,5.87,43.71,21.42,8.53,15.0,13.58,94.24,14.61,2.76,4.81,56.37,4.04,2.66,65.53,66.0,,57.53,25.9,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,9,2023,Q1,2023-Q1,60.72,5.18,12.84,44.3,6.54,6.38,47.17,21.15,8.53,21.14,11.59,93.92,14.76,3.45,5.68,66.61,9.76,3.68,85.73,73.0,7.0,54.85,11.66,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,10,2023,Q2,2023-Q2,66.12,5.66,14.1,42.11,6.26,4.02,53.75,21.32,8.56,10.17,15.97,78.35,14.87,1.51,2.28,26.62,7.32,3.67,83.34,52.0,8.0,15.6,17.29,1,0,Low Capital; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,11,2023,Q3,2023-Q3,64.45,5.48,13.93,31.1,4.71,4.15,46.87,21.61,8.5,24.69,5.63,66.36,15.14,2.05,3.18,37.37,7.13,5.12,45.05,95.0,2.0,35.09,7.1,1,0,Low Capital; High NPL; 
BANK_011,Blair PLC Rural Bank,Ashanti,Small,Moderate,12,2023,Q4,2023-Q4,67.37,5.81,14.34,30.84,4.7,5.41,50.89,21.29,8.63,14.45,15.6,60.6,15.25,3.44,5.1,59.12,10.42,3.28,71.08,27.0,3.0,17.19,22.43,1,0,Low Capital; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,1,2021,Q1,2021-Q1,113.91,22.85,10.42,54.11,11.31,5.77,91.31,9.14,20.06,20.13,12.82,59.26,20.89,3.23,2.84,14.15,8.62,5.39,55.4,81.0,13.0,42.24,17.99,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,2,2021,Q2,2021-Q2,117.14,23.6,10.44,71.4,15.62,12.03,87.39,8.91,20.14,18.0,13.12,81.7,21.87,2.17,1.85,9.2,8.0,8.56,86.46,194.0,29.0,40.11,22.54,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,3,2021,Q3,2021-Q3,116.03,23.12,11.02,82.26,18.86,17.83,88.72,9.5,19.92,20.72,11.76,92.72,22.92,2.38,2.05,10.31,7.29,8.27,60.1,105.0,26.0,52.07,6.89,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,4,2021,Q4,2021-Q4,118.08,23.65,11.38,90.88,21.58,13.07,96.59,9.64,20.03,11.69,11.92,94.08,23.75,3.86,3.27,16.32,4.64,5.99,87.75,214.0,25.0,53.62,28.51,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,5,2022,Q1,2022-Q1,112.68,22.5,10.96,69.43,16.33,16.72,86.26,9.73,19.97,21.82,12.71,80.49,23.52,4.97,4.41,22.1,11.67,8.04,88.7,236.0,31.0,45.34,5.17,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,6,2022,Q2,2022-Q2,128.79,25.42,12.52,62.51,14.72,8.18,108.72,9.72,19.74,13.31,9.56,57.5,23.54,1.24,0.96,4.86,2.17,9.77,75.9,111.0,9.0,38.02,5.16,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,7,2022,Q3,2022-Q3,129.83,25.8,12.9,56.71,13.81,13.44,92.23,9.94,19.87,10.35,11.04,61.48,24.36,4.91,3.78,19.04,7.69,9.53,54.64,,25.0,43.49,19.08,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,8,2022,Q4,2022-Q4,116.19,22.41,11.17,63.87,16.7,18.08,97.72,9.61,19.29,14.16,17.92,65.36,26.14,6.28,5.41,28.04,3.1,,71.06,60.0,25.0,58.84,,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,9,2023,Q1,2023-Q1,128.52,24.88,12.17,58.93,15.47,12.64,93.9,9.47,19.36,24.13,17.15,62.76,26.24,1.49,1.16,5.99,8.85,4.02,41.14,140.0,19.0,45.86,32.31,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,10,2023,Q2,2023-Q2,131.34,25.46,12.44,78.18,20.56,20.94,108.36,9.48,19.39,9.61,18.22,72.15,26.29,5.09,3.88,20.01,9.03,4.38,45.0,233.0,25.0,26.08,25.72,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,11,2023,Q3,2023-Q3,139.0,27.64,13.4,81.57,21.27,12.5,105.12,9.64,19.89,11.41,19.64,77.59,26.08,2.61,1.88,9.45,8.91,8.36,70.23,238.0,30.0,20.76,15.43,1,0,Low Liquidity; High NPL; 
BANK_012,Dudley Group Rural Bank,Greater Accra,Medium,Aggressive,12,2023,Q4,2023-Q4,131.68,25.86,12.9,87.47,23.26,18.41,98.22,9.8,19.64,10.86,15.04,89.05,26.59,4.19,3.19,16.22,2.55,10.16,34.86,137.0,22.0,59.34,9.98,1,0,Low Liquidity; High NPL; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,1,2021,Q1,2021-Q1,10.15,0.83,3.2,4.15,0.23,0.12,8.06,31.53,8.19,14.22,7.33,51.4,5.64,0.27,2.71,33.07,5.02,,41.06,91.0,12.0,18.44,34.6,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,2,2021,Q2,2021-Q2,10.19,0.83,3.1,6.37,0.36,0.38,8.08,30.46,8.17,13.16,17.44,78.87,5.64,0.26,2.51,30.77,2.03,0.39,86.9,55.0,14.0,32.81,26.46,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,3,2021,Q3,2021-Q3,8.66,0.7,2.45,4.0,0.24,0.25,6.77,28.35,8.06,23.99,7.86,59.09,6.05,0.11,1.3,16.18,7.23,0.46,72.64,64.0,10.0,44.61,8.51,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,4,2021,Q4,2021-Q4,9.19,0.74,2.75,4.49,0.27,0.27,7.14,29.97,8.08,16.72,15.48,62.89,5.92,0.48,5.21,64.44,6.03,0.72,90.6,79.0,5.0,20.92,30.64,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,5,2022,Q1,2022-Q1,9.5,0.77,3.01,4.95,0.3,0.27,7.94,31.68,8.06,14.31,12.36,62.36,6.11,0.46,4.89,60.69,4.53,0.73,88.11,46.0,11.0,40.8,15.13,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,6,2022,Q2,2022-Q2,9.79,0.78,3.26,5.76,0.36,0.19,7.95,33.29,7.93,14.4,12.83,72.39,6.29,0.21,2.12,26.77,4.65,0.56,42.97,43.0,5.0,57.68,33.34,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,7,2022,Q3,2022-Q3,10.48,0.83,3.61,5.32,0.34,0.32,7.35,34.44,7.94,20.93,16.79,72.45,6.37,0.37,3.5,44.08,9.04,0.8,54.43,76.0,8.0,45.35,27.89,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,8,2022,Q4,2022-Q4,9.78,0.77,3.31,5.79,0.38,0.36,7.53,33.8,7.91,12.73,8.4,76.85,6.64,0.53,5.42,68.52,11.28,0.78,81.74,80.0,4.0,30.12,18.97,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,9,2023,Q1,2023-Q1,9.5,0.75,3.2,6.93,0.46,0.25,7.64,33.7,7.92,17.66,7.84,90.73,6.69,0.41,4.34,54.76,4.11,0.55,85.67,86.0,14.0,31.46,14.54,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,10,2023,Q2,2023-Q2,9.73,0.78,3.18,4.12,0.27,0.19,7.42,32.72,8.04,8.71,6.31,55.55,6.5,0.4,4.1,50.98,7.97,0.61,42.5,43.0,10.0,41.98,20.19,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,11,2023,Q3,2023-Q3,10.42,0.84,3.49,5.43,0.34,0.27,8.35,33.45,8.02,21.51,10.1,65.06,6.21,0.24,2.33,29.0,3.42,0.48,85.22,27.0,14.0,39.35,34.55,1,0,Low Capital; 
BANK_013,Arnold Ltd Rural Bank,Northern,Small,Moderate,12,2023,Q4,2023-Q4,10.54,0.85,3.62,3.81,0.23,0.17,7.76,34.35,8.08,15.63,7.98,49.07,6.13,0.58,5.54,68.65,3.89,0.32,33.91,92.0,10.0,27.29,10.32,1,0,Low Capital; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,1,2021,Q1,2021-Q1,94.14,9.91,18.21,60.21,13.67,9.22,72.43,19.34,10.53,22.55,19.12,83.13,22.7,2.52,2.68,25.45,9.57,4.21,49.43,71.0,,47.84,33.21,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,2,2021,Q2,2021-Q2,99.11,10.47,18.64,37.94,8.79,10.24,76.6,18.81,10.56,10.33,17.34,49.53,23.18,4.55,4.59,43.46,8.32,5.87,55.36,121.0,6.0,24.81,5.46,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,3,2021,Q3,2021-Q3,94.47,9.99,16.56,52.3,12.65,14.67,76.04,17.53,10.58,9.41,18.1,68.77,24.19,2.07,2.19,20.71,9.8,3.3,34.92,122.0,7.0,41.33,11.79,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,4,2021,Q4,2021-Q4,94.14,9.99,16.18,57.74,14.39,15.15,78.09,17.19,10.61,20.72,15.5,73.93,24.92,3.53,3.75,35.33,4.46,4.82,81.58,56.0,30.0,25.8,9.33,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,5,2022,Q1,2022-Q1,89.15,9.47,15.48,46.0,11.65,11.91,64.25,17.36,10.62,9.3,19.84,71.59,25.34,4.77,5.35,50.34,9.94,3.38,33.37,161.0,10.0,52.56,,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,6,2022,Q2,2022-Q2,91.57,9.81,16.23,34.34,8.87,6.15,72.02,17.73,10.71,11.47,7.74,47.68,25.84,0.87,0.95,8.9,8.79,3.1,57.35,170.0,35.0,29.03,12.49,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,7,2022,Q3,2022-Q3,98.34,10.69,17.01,74.02,19.0,16.31,81.3,17.3,10.87,21.15,9.98,91.05,25.67,1.08,1.1,10.14,8.93,6.14,45.05,186.0,35.0,17.11,14.59,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,8,2022,Q4,2022-Q4,93.98,10.2,16.67,49.19,13.97,9.71,76.36,17.74,10.85,11.69,19.43,64.43,28.41,2.37,2.52,23.2,7.56,2.96,88.97,81.0,12.0,38.32,26.3,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,9,2023,Q1,2023-Q1,95.06,10.25,16.56,38.65,10.51,7.58,71.0,17.42,10.78,12.86,19.53,54.43,27.19,1.24,1.31,12.15,5.15,3.06,80.76,129.0,19.0,55.21,24.74,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,10,2023,Q2,2023-Q2,93.17,10.02,15.35,48.14,13.36,9.25,71.28,16.47,10.75,23.33,16.52,67.53,27.76,1.84,1.98,18.39,10.84,5.4,83.85,192.0,27.0,29.6,12.02,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,11,2023,Q3,2023-Q3,100.51,10.77,16.0,46.47,13.12,10.73,72.35,15.92,10.71,21.26,17.31,64.23,28.22,5.8,5.77,53.91,3.91,5.33,58.01,110.0,11.0,17.96,31.61,1,0,Low Capital; High NPL; 
BANK_014,"Mcclure, Ward and Lee Rural Bank",Greater Accra,Medium,Aggressive,12,2023,Q4,2023-Q4,104.82,10.92,17.82,62.37,16.83,17.8,75.42,17.0,10.42,20.31,18.75,82.7,26.98,4.47,4.26,40.89,5.41,7.36,33.41,81.0,15.0,18.46,12.05,1,0,Low Capital; High NPL; 
BANK_015,Williams and Sons Rural Bank,Upper East,Large,Moderate,1,2021,Q1,2021-Q1,698.09,201.48,234.13,282.55,17.89,9.4,517.97,33.54,28.86,11.63,9.57,54.55,6.33,21.85,3.13,10.84,2.1,50.89,77.53,478.0,60.0,29.12,12.44,0,0,
BANK_015,Williams and Sons Rural Bank,Upper East,Large,Moderate,2,2021,Q2,2021-Q2,680.61,199.2,237.42,194.76,12.97,13.3,482.75,34.88,29.27,10.24,13.49,40.34,6.66,24.0,3.53,12.05,3.94,23.59,56.68,165.0,24.0,29.29,12.78,0,0,
BANK_015,Williams and Sons Rural Bank,Upper East,Large,Moderate,3,2021,Q3,2021-Q3,535.24,158.01,180.56,249.28,18.15,18.31,427.88,33.73,29.52,16.23,9.2,58.26,7.28,25.45,4.76,16.11,7.53,21.84,43.56,218.0,69.0,39.63,27.02,0,0,
BANK_015,Williams and Sons Rural Bank,Upper East,Large,Moderate,4,2021,Q4,2021-Q4,517.78,150.19,179.48,210.88,14.89,15.81,426.7,34.66,29.01,12.19,6.88,49.42,7.06,30.27,5.85,20.15,5.45,24.27,50.27,148.0,17.0,44.16,31.25,0,0,
BANK_015,Williams and Sons Rural Bank,Upper East,Large,Moderate,5,2022,Q1,2022-Q1,527.4,153.54,195.33,170.75,12.1,6.75,372.76,37.04,29.11,8.59,13.18,45.81,7.09,30.97,5.87,20.17,2.3,27.54,62.8,146.0,20.0,30.83,,0,0,
BANK_015,Williams and Sons Rural Bank,Upper East,Large,Moderate,6,2022,Q2,2022-Q2,602.34,175.54,217.31,379.03,28.03,27.07,460.88,36.08,29.14,16.51,19.78,82.24,7.39,25.12,4.17,14.31,2.24,31.01,48.13,151.0,16.0,42.14,20.71,0,0,
BANK_015,Williams and Sons Rural Bank,Upper East,Large,Moderate,7,2022,Q3,2022-Q3,618.96,177.37,228.76,250.49,18.69,17.23,493.82,36.96,28.66,16.7,12.38,50.73,7.46,7.63,1.23,4.3,4.88,21.46,92.65,154.0,19.0,55.03,33.32,0,0,
