bank_id,bank_name,region,bank_size,year,quarter,quarter_num,date,total_assets,liquidity_ratio,capital_adequacy_ratio,npl_ratio,return_on_equity,loan_to_deposit_ratio,financial_health_status,status_label
BANK_015,Williams and Sons Rural Bank,Upper East,Large,2022,Q1,5,2022-Q1,527.4,37.04,29.11,7.09,20.17,45.81,0,Healthy
BANK_015,Williams and Sons Rural Bank,Upper East,Large,2022,Q2,6,2022-Q2,602.34,36.08,29.14,7.39,14.31,82.24,0,Healthy
BANK_015,Williams and Sons Rural Bank,Upper East,Large,2022,Q3,7,2022-Q3,618.96,36.96,28.66,7.46,4.3,50.73,0,Healthy
BANK_015,Williams and Sons Rural Bank,Upper East,Large,2022,Q4,8,2022-Q4,598.52,34.6,28.64,7.94,16.2,76.36,0,Healthy
BANK_015,Williams and Sons Rural Bank,Upper East,Large,2023,Q1,9,2023-Q1,658.89,35.77,28.78,8.09,17.18,66.55,0,Healthy
BANK_015,Williams and Sons Rural Bank,Upper East,Large,2023,Q2,10,2023-Q2,702.39,36.82,28.87,8.16,8.47,86.84,0,Healthy
BANK_015,Williams and Sons Rural Bank,Upper East,Large,2023,Q3,11,2023-Q3,720.57,33.81,28.76,8.0,14.23,42.34,0,Healthy
BANK_015,Williams and Sons Rural Bank,Upper East,Large,2023,Q4,12,2023-Q4,737.62,31.34,29.03,7.98,17.62,61.12,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2021,Q1,1,2021-Q1,26.44,29.77,15.0,11.34,11.01,87.28,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2021,Q2,2,2021-Q2,27.67,28.86,15.11,11.4,15.97,67.06,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2021,Q3,3,2021-Q3,27.69,29.47,15.08,12.06,24.8,54.95,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2021,Q4,4,2021-Q4,29.89,29.96,15.05,12.05,18.05,80.28,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2022,Q1,5,2022-Q1,30.31,30.86,14.94,12.11,26.91,46.28,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2022,Q2,6,2022-Q2,30.74,31.72,14.87,11.95,7.33,68.89,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2022,Q3,7,2022-Q3,29.88,31.4,14.72,11.98,36.01,77.31,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2022,Q4,8,2022-Q4,30.27,29.89,14.62,12.53,18.34,59.79,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2023,Q1,9,2023-Q1,31.6,28.55,14.81,12.7,7.17,88.06,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2023,Q2,10,2023-Q2,32.54,29.38,14.61,12.6,14.57,54.55,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2023,Q3,11,2023-Q3,33.41,27.95,14.69,13.14,31.87,86.05,0,Healthy
BANK_016,Galloway-Wyatt Rural Bank,Eastern,Small,2023,Q4,12,2023-Q4,33.22,27.79,14.49,13.39,10.63,41.42,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2021,Q1,1,2021-Q1,138.38,28.61,17.99,12.56,6.68,91.53,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2021,Q2,2,2021-Q2,150.28,28.73,17.86,12.7,9.89,75.91,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2021,Q3,3,2021-Q3,149.25,27.67,17.68,13.6,24.55,86.41,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2021,Q4,4,2021-Q4,163.5,28.79,17.28,13.37,22.66,49.97,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2022,Q1,5,2022-Q1,153.04,28.02,17.61,13.71,31.92,62.5,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2022,Q2,6,2022-Q2,152.53,27.36,17.74,14.08,19.67,42.38,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2022,Q3,7,2022-Q3,151.75,27.23,17.43,13.85,6.91,53.34,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2022,Q4,8,2022-Q4,132.6,27.46,17.43,14.69,15.78,57.38,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2023,Q1,9,2023-Q1,131.58,28.22,17.29,14.71,14.49,79.32,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2023,Q2,10,2023-Q2,132.17,27.55,17.41,14.06,19.75,75.12,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2023,Q3,11,2023-Q3,134.11,26.82,17.25,14.55,9.45,50.04,0,Healthy
BANK_017,James Group Rural Bank,Northern,Medium,2023,Q4,12,2023-Q4,139.31,26.05,17.33,14.77,28.14,57.81,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2021,Q1,1,2021-Q1,46.68,21.56,27.17,4.17,16.06,55.05,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2021,Q2,2,2021-Q2,47.52,21.01,27.02,4.3,14.79,91.9,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2021,Q3,3,2021-Q3,47.26,21.94,27.01,4.26,12.62,85.13,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2021,Q4,4,2021-Q4,47.02,21.65,26.9,4.23,16.46,56.85,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2022,Q1,5,2022-Q1,48.23,21.54,26.45,4.2,12.26,49.21,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2022,Q2,6,2022-Q2,51.59,22.65,26.56,4.13,7.88,42.53,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2022,Q3,7,2022-Q3,46.85,22.93,26.59,4.23,9.63,81.41,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2022,Q4,8,2022-Q4,44.5,21.97,26.49,4.36,19.51,55.1,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2023,Q1,9,2023-Q1,46.87,21.79,26.0,4.47,20.27,83.04,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2023,Q2,10,2023-Q2,46.41,20.72,26.04,4.33,17.63,43.38,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2023,Q3,11,2023-Q3,45.04,20.61,26.3,4.5,12.9,41.14,0,Healthy
BANK_018,"Flowers, Martin and Kelly Rural Bank",Ashanti,Small,2023,Q4,12,2023-Q4,45.69,19.77,26.95,4.74,11.99,92.39,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2021,Q1,1,2021-Q1,14.92,37.49,12.09,7.76,12.81,51.54,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2021,Q2,2,2021-Q2,15.41,37.9,12.25,7.98,41.63,64.77,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2021,Q3,3,2021-Q3,15.06,38.45,12.06,8.13,37.84,76.18,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2021,Q4,4,2021-Q4,14.32,37.8,12.04,8.19,17.11,86.95,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2022,Q1,5,2022-Q1,14.76,37.32,11.92,7.94,38.58,79.31,1,High-Risk
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2022,Q2,6,2022-Q2,16.3,36.98,12.13,8.04,36.41,57.27,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2022,Q3,7,2022-Q3,15.07,38.08,12.05,7.83,38.97,83.8,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2022,Q4,8,2022-Q4,15.3,36.81,12.02,8.23,31.91,46.21,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2023,Q1,9,2023-Q1,16.57,36.76,12.17,8.24,13.47,63.58,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2023,Q2,10,2023-Q2,16.9,37.67,12.15,8.11,32.26,67.35,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2023,Q3,11,2023-Q3,18.55,38.22,12.23,8.27,45.2,47.73,0,Healthy
BANK_019,"Adams, Zuniga and Wong Rural Bank",Greater Accra,Small,2023,Q4,12,2023-Q4,19.98,39.7,12.3,8.37,12.38,43.15,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2021,Q1,1,2021-Q1,111.18,29.64,14.15,2.06,37.3,80.04,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2021,Q2,2,2021-Q2,115.65,29.63,14.22,2.06,19.07,57.38,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2021,Q3,3,2021-Q3,119.66,30.62,14.14,2.07,32.72,93.96,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2021,Q4,4,2021-Q4,125.82,29.02,13.96,2.09,27.79,73.95,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2022,Q1,5,2022-Q1,123.91,27.93,13.89,2.11,18.52,63.05,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2022,Q2,6,2022-Q2,129.08,27.86,14.0,2.11,12.8,61.67,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2022,Q3,7,2022-Q3,124.72,27.36,14.24,2.07,42.0,74.4,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2022,Q4,8,2022-Q4,109.84,26.0,14.38,2.19,30.0,61.02,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2023,Q1,9,2023-Q1,123.29,25.21,14.23,2.16,14.03,74.51,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2023,Q2,10,2023-Q2,129.36,23.88,14.29,2.22,15.69,69.84,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2023,Q3,11,2023-Q3,148.25,23.85,14.4,2.18,38.79,58.64,0,Healthy
BANK_020,"Reid, Ferguson and Sanchez Rural Bank",Greater Accra,Medium,2023,Q4,12,2023-Q4,139.29,24.28,14.33,2.15,30.56,79.45,0,Healthy
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2021,Q1,1,2021-Q1,14.93,31.79,11.49,7.82,34.87,85.25,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2021,Q2,2,2021-Q2,16.21,31.26,11.44,7.81,39.09,65.12,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2021,Q3,3,2021-Q3,15.02,29.23,11.42,8.39,53.8,55.96,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2021,Q4,4,2021-Q4,16.89,31.16,11.43,8.31,26.98,65.97,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2022,Q1,5,2022-Q1,16.62,31.34,11.61,8.44,34.5,59.1,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2022,Q2,6,2022-Q2,17.38,31.23,11.57,8.45,12.13,43.06,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2022,Q3,7,2022-Q3,18.15,30.69,11.33,8.53,16.36,58.59,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2022,Q4,8,2022-Q4,16.54,29.27,11.15,8.9,15.82,76.3,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2023,Q1,9,2023-Q1,15.67,28.25,11.11,9.27,41.59,46.57,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2023,Q2,10,2023-Q2,16.12,27.71,11.23,9.49,21.81,40.43,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2023,Q3,11,2023-Q3,15.91,27.87,11.33,9.24,26.57,79.73,1,High-Risk
BANK_021,Gray-Mayo Rural Bank,Northern,Small,2023,Q4,12,2023-Q4,15.29,28.42,11.39,9.18,27.96,74.96,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2021,Q1,1,2021-Q1,262.65,5.04,20.52,15.33,17.1,65.19,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2021,Q2,2,2021-Q2,273.05,4.75,20.48,16.01,8.49,75.89,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2021,Q3,3,2021-Q3,297.2,4.89,20.48,16.18,15.15,84.37,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2021,Q4,4,2021-Q4,300.22,5.0,20.43,16.06,15.69,47.1,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2022,Q1,5,2022-Q1,325.46,5.02,20.45,16.38,28.61,49.38,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2022,Q2,6,2022-Q2,377.95,5.45,20.66,15.49,4.67,54.03,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2022,Q3,7,2022-Q3,408.58,5.58,20.63,15.68,11.64,90.26,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2022,Q4,8,2022-Q4,416.23,5.15,20.63,15.97,11.17,67.56,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2023,Q1,9,2023-Q1,479.74,5.03,20.79,15.56,7.0,80.01,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2023,Q2,10,2023-Q2,488.99,5.08,20.89,15.83,20.99,86.11,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2023,Q3,11,2023-Q3,449.9,5.21,21.09,16.23,11.64,43.89,1,High-Risk
BANK_022,"Watts, Robinson and Nguyen Rural Bank",Central,Large,2023,Q4,12,2023-Q4,472.59,5.11,20.82,16.07,25.89,66.6,1,High-Risk
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2021,Q1,1,2021-Q1,50.35,41.97,29.65,3.66,19.42,43.05,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2021,Q2,2,2021-Q2,48.68,45.16,29.63,3.88,11.04,58.46,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2021,Q3,3,2021-Q3,45.47,41.1,29.44,3.98,9.28,43.01,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2021,Q4,4,2021-Q4,44.96,41.2,29.22,3.85,4.94,84.94,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2022,Q1,5,2022-Q1,44.69,38.87,28.93,3.85,19.59,83.52,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2022,Q2,6,2022-Q2,49.34,41.44,28.71,3.74,3.85,53.02,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2022,Q3,7,2022-Q3,45.68,42.27,28.19,3.89,9.05,78.99,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2022,Q4,8,2022-Q4,44.49,42.7,27.9,3.99,18.5,41.89,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2023,Q1,9,2023-Q1,44.55,41.6,27.42,4.06,3.92,49.5,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2023,Q2,10,2023-Q2,45.69,41.54,27.54,3.91,4.55,54.81,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2023,Q3,11,2023-Q3,46.74,43.36,28.06,3.99,7.96,47.19,0,Healthy
BANK_023,Perez Inc Rural Bank,Ashanti,Medium,2023,Q4,12,2023-Q4,44.13,43.13,28.01,4.0,14.83,42.79,0,Healthy
BANK_024,Morales-Jones Rural Bank,Central,Medium,2021,Q1,1,2021-Q1,195.93,19.41,8.11,3.3,73.48,45.53,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2021,Q2,2,2021-Q2,202.75,20.03,8.06,3.3,58.25,54.79,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2021,Q3,3,2021-Q3,203.73,20.62,8.07,3.42,62.91,42.04,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2021,Q4,4,2021-Q4,205.43,22.43,8.06,3.51,13.84,61.98,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2022,Q1,5,2022-Q1,207.0,23.51,8.09,3.49,49.01,51.56,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2022,Q2,6,2022-Q2,246.35,24.67,8.1,3.41,27.01,80.43,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2022,Q3,7,2022-Q3,258.38,24.51,8.09,3.36,61.06,89.66,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2022,Q4,8,2022-Q4,252.29,23.1,8.18,3.38,62.11,50.54,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2023,Q1,9,2023-Q1,273.86,23.45,8.2,3.35,58.36,73.25,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2023,Q2,10,2023-Q2,294.17,23.45,8.1,3.24,53.07,55.3,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2023,Q3,11,2023-Q3,314.21,23.11,8.09,3.2,44.71,50.1,1,High-Risk
BANK_024,Morales-Jones Rural Bank,Central,Medium,2023,Q4,12,2023-Q4,273.52,23.01,8.06,3.2,65.85,80.08,1,High-Risk
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2021,Q1,1,2021-Q1,317.0,33.32,14.9,0.9,40.03,75.11,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2021,Q2,2,2021-Q2,332.07,33.96,14.75,0.89,29.28,79.86,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2021,Q3,3,2021-Q3,334.82,32.25,14.55,0.89,7.56,56.64,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2021,Q4,4,2021-Q4,319.75,32.07,14.46,0.89,41.38,59.81,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2022,Q1,5,2022-Q1,302.03,31.53,14.48,0.91,30.64,90.97,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2022,Q2,6,2022-Q2,324.84,30.24,14.66,0.88,22.72,84.52,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2022,Q3,7,2022-Q3,316.57,29.73,14.56,0.88,26.13,67.52,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2022,Q4,8,2022-Q4,293.52,29.72,14.71,0.92,30.78,50.48,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2023,Q1,9,2023-Q1,293.59,27.61,14.88,0.92,25.04,67.99,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2023,Q2,10,2023-Q2,350.14,28.96,14.7,0.85,5.57,60.44,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2023,Q3,11,2023-Q3,331.81,29.69,14.62,0.88,21.64,57.3,0,Healthy
BANK_025,"Walter, Edwards and Rios Rural Bank",Western,Large,2023,Q4,12,2023-Q4,301.95,28.93,14.52,0.93,10.99,45.19,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2021,Q1,1,2021-Q1,90.24,31.19,29.99,6.21,18.46,40.56,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2021,Q2,2,2021-Q2,95.17,31.7,30.35,6.06,11.8,43.31,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2021,Q3,3,2021-Q3,88.72,29.99,30.44,6.57,15.96,67.96,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2021,Q4,4,2021-Q4,103.14,32.38,29.8,6.46,7.89,72.07,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2022,Q1,5,2022-Q1,109.27,31.56,30.06,6.43,15.35,54.82,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2022,Q2,6,2022-Q2,112.88,32.25,29.85,6.5,14.22,60.83,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2022,Q3,7,2022-Q3,116.87,31.36,29.69,6.58,18.02,43.44,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2022,Q4,8,2022-Q4,103.09,31.18,29.9,7.08,16.38,83.8,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2023,Q1,9,2023-Q1,105.89,31.4,29.89,7.17,18.51,55.23,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2023,Q2,10,2023-Q2,111.26,31.44,29.81,7.2,3.57,70.78,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2023,Q3,11,2023-Q3,112.57,32.45,30.48,7.31,17.13,77.19,0,Healthy
BANK_026,Wilkerson-Day Rural Bank,Northern,Medium,2023,Q4,12,2023-Q4,115.08,30.37,30.4,7.4,14.25,93.38,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2021,Q1,1,2021-Q1,53.88,27.16,14.27,13.58,31.01,40.09,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2021,Q2,2,2021-Q2,49.97,26.45,14.24,13.81,30.19,93.61,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2021,Q3,3,2021-Q3,47.21,25.85,14.06,13.47,34.54,78.23,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2021,Q4,4,2021-Q4,51.65,25.53,13.98,13.35,25.13,83.01,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2022,Q1,5,2022-Q1,54.19,24.88,14.08,13.79,26.2,55.72,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2022,Q2,6,2022-Q2,53.4,25.02,14.18,13.24,37.76,78.36,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2022,Q3,7,2022-Q3,55.36,25.72,14.42,13.17,20.23,84.46,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2022,Q4,8,2022-Q4,54.68,25.68,14.77,13.71,25.03,42.39,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2023,Q1,9,2023-Q1,52.93,26.78,14.62,13.37,6.55,79.58,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2023,Q2,10,2023-Q2,55.14,27.62,14.31,13.01,37.2,52.01,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2023,Q3,11,2023-Q3,55.01,26.69,14.47,13.31,37.39,40.61,0,Healthy
BANK_027,Baker and Sons Rural Bank,Eastern,Medium,2023,Q4,12,2023-Q4,54.55,25.72,14.61,13.52,39.6,94.99,0,Healthy
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2021,Q1,1,2021-Q1,59.68,10.74,29.4,18.38,16.94,70.79,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2021,Q2,2,2021-Q2,59.36,10.54,29.08,19.11,12.91,72.94,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2021,Q3,3,2021-Q3,64.73,10.87,29.42,19.52,4.15,69.45,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2021,Q4,4,2021-Q4,68.67,10.93,29.58,19.06,17.38,82.36,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2022,Q1,5,2022-Q1,72.08,10.98,29.09,18.4,11.87,79.56,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2022,Q2,6,2022-Q2,86.39,11.17,29.11,17.81,5.95,74.6,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2022,Q3,7,2022-Q3,80.89,11.05,28.76,18.76,4.6,66.31,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2022,Q4,8,2022-Q4,78.46,10.85,29.37,19.01,12.48,85.92,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2023,Q1,9,2023-Q1,83.44,11.35,29.18,18.63,12.2,89.68,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2023,Q2,10,2023-Q2,83.34,12.21,29.63,18.44,10.33,79.71,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2023,Q3,11,2023-Q3,87.68,12.48,29.52,18.29,11.01,79.1,1,High-Risk
BANK_028,"Hoffman, Baker and Richards Rural Bank",Ashanti,Medium,2023,Q4,12,2023-Q4,87.61,12.37,29.82,18.13,13.89,89.66,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2021,Q1,1,2021-Q1,27.89,21.1,23.86,22.92,22.08,57.91,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2021,Q2,2,2021-Q2,28.84,20.28,23.99,24.04,21.33,76.37,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2021,Q3,3,2021-Q3,27.97,21.03,24.07,24.24,16.78,57.04,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2021,Q4,4,2021-Q4,30.39,20.93,23.7,24.03,6.26,40.99,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2022,Q1,5,2022-Q1,34.12,19.82,23.29,23.98,11.08,65.31,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2022,Q2,6,2022-Q2,36.59,19.96,23.15,23.77,13.57,90.66,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2022,Q3,7,2022-Q3,40.12,19.64,23.12,24.38,24.77,42.37,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2022,Q4,8,2022-Q4,39.58,19.58,23.13,24.79,11.36,51.66,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2023,Q1,9,2023-Q1,40.49,19.68,23.09,25.1,20.35,66.33,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2023,Q2,10,2023-Q2,47.38,20.4,22.86,24.94,17.97,74.32,1,High-Risk
BANK_029,"Ross, Robinson and Bright Rural Bank",Eastern,Small,2023,Q3,11,2023-Q3,49.84,19.59,22.65,26.31,20.68,87.55,1,High-Risk
